Rendering_Microseconds, Num_Moxels, Rate
26884.000000, 4000000, 148787382.829936
26516.000000, 4000000, 150852315.583044
24836.000000, 4000000, 161056530.842326
28109.000000, 4000000, 142303176.918425
26566.000000, 4000000, 150568395.693744
26440.000000, 4000000, 151285930.408472
31806.000000, 4000000, 125762434.760737
26855.000000, 4000000, 148948054.366040
26831.000000, 4000000, 149081286.571503
22187.000000, 4000000, 180285752.918376
32857.000000, 4000000, 121739659.737651
29479.000000, 4000000, 135689813.087282
24784.000000, 4000000, 161394448.030988
24736.000000, 4000000, 161707632.600259
25622.000000, 4000000, 156115837.951760
26423.000000, 4000000, 151383264.580101
29228.000000, 4000000, 136855070.480361
24798.000000, 4000000, 161303330.913783
26716.000000, 4000000, 149723012.427010
33807.000000, 4000000, 118318691.395273
25030.000000, 4000000, 159808230.123851
30225.000000, 4000000, 132340777.502068
25876.000000, 4000000, 154583397.743082
23308.000000, 4000000, 171614896.172988
32981.000000, 4000000, 121281950.213759
29687.000000, 4000000, 134739111.395560
27289.000000, 4000000, 146579207.739382
23384.000000, 4000000, 171057133.082450
25884.000000, 4000000, 154535620.460516
31743.000000, 4000000, 126012034.149261
29427.000000, 4000000, 135929588.473171
26287.000000, 4000000, 152166470.118309
24863.000000, 4000000, 160881631.339742
34800.000000, 4000000, 114942528.735632
26054.000000, 4000000, 153527289.475704
27235.000000, 4000000, 146869836.607307
25285.000000, 4000000, 158196559.224837
37768.000000, 4000000, 105909764.880322
32918.000000, 4000000, 121514065.253053
29595.000000, 4000000, 135157965.872614
28226.000000, 4000000, 141713313.965847
28645.000000, 4000000, 139640425.903299
26955.000000, 4000000, 148395473.938045
32063.000000, 4000000, 124754389.795091
26455.000000, 4000000, 151200151.200151
23717.000000, 4000000, 168655394.864443
34425.000000, 4000000, 116194625.998548
25618.000000, 4000000, 156140213.912093
31593.000000, 4000000, 126610325.072010
27140.000000, 4000000, 147383935.151069
23544.000000, 4000000, 169894665.307509
26993.000000, 4000000, 148186566.887712
26184.000000, 4000000, 152765047.357165
28391.000000, 4000000, 140889718.572787
27328.000000, 4000000, 146370023.419204
26789.000000, 4000000, 149315017.357871
33608.000000, 4000000, 119019281.123542
30975.000000, 4000000, 129136400.322841
27798.000000, 4000000, 143895244.262177
26664.000000, 4000000, 150015001.500150
27490.000000, 4000000, 145507457.257184
33412.000000, 4000000, 119717466.778403
30595.000000, 4000000, 130740317.045269
29072.000000, 4000000, 137589433.131536
25879.000000, 4000000, 154565477.800533
27002.000000, 4000000, 148137175.024072
32857.000000, 4000000, 121739659.737651
27332.000000, 4000000, 146348602.370847
25675.000000, 4000000, 155793573.515092
23702.000000, 4000000, 168762129.778078
36961.000000, 4000000, 108222180.135819
31392.000000, 4000000, 127420998.980632
27129.000000, 4000000, 147443694.938995
26218.000000, 4000000, 152566938.744374
22898.000000, 4000000, 174687745.654642
28086.000000, 4000000, 142419710.887987
29020.000000, 4000000, 137835975.189524
25963.000000, 4000000, 154065400.762624
24982.000000, 4000000, 160115283.003763
24154.000000, 4000000, 165604040.738594
24800.000000, 4000000, 161290322.580645
28555.000000, 4000000, 140080546.314131
26859.000000, 4000000, 148925872.147139
22131.000000, 4000000, 180741945.687045
34804.000000, 4000000, 114929318.469141
26295.000000, 4000000, 152120174.938201
27864.000000, 4000000, 143554407.120299
29437.000000, 4000000, 135883412.032476
28454.000000, 4000000, 140577774.653827
32590.000000, 4000000, 122737035.900583
30254.000000, 4000000, 132213922.126000
24868.000000, 4000000, 160849284.220685
25675.000000, 4000000, 155793573.515092
35914.000000, 4000000, 111377178.816061
25972.000000, 4000000, 154012012.937009
27201.000000, 4000000, 147053417.153781
25918.000000, 4000000, 154332896.056794
26218.000000, 4000000, 152566938.744374
26582.000000, 4000000, 150477766.909939
25731.000000, 4000000, 155454510.123975
27186.000000, 4000000, 147134554.550136
23000.000000, 4000000, 173913043.478261
25452.000000, 4000000, 157158573.000157
26662.000000, 4000000, 150026254.594554
24654.000000, 4000000, 162245477.407317
24688.000000, 4000000, 162022034.996760
23535.000000, 4000000, 169959634.586786
26692.000000, 4000000, 149857635.246516
32287.000000, 4000000, 123888871.682101
25197.000000, 4000000, 158749057.427472
25602.000000, 4000000, 156237793.922350
26347.000000, 4000000, 151819941.549323
34086.000000, 4000000, 117350231.766708
31084.000000, 4000000, 128683567.108480
26509.000000, 4000000, 150892149.835905
28961.000000, 4000000, 138116777.735575
37455.000000, 4000000, 106794820.451208
33165.000000, 4000000, 120609075.832956
28266.000000, 4000000, 141512771.527630
26800.000000, 4000000, 149253731.343284
27037.000000, 4000000, 147945408.144395
33841.000000, 4000000, 118199816.790284
31582.000000, 4000000, 126654423.405737
26989.000000, 4000000, 148208529.400867
26801.000000, 4000000, 149248162.382001
23385.000000, 4000000, 171049818.259568
34303.000000, 4000000, 116607876.862082
26933.000000, 4000000, 148516689.562990
27540.000000, 4000000, 145243282.498184
23733.000000, 4000000, 168541693.001306
25837.000000, 4000000, 154816735.689128
25583.000000, 4000000, 156353828.714381
24421.000000, 4000000, 163793456.451415
26009.000000, 4000000, 153792917.836134
26597.000000, 4000000, 150392901.455051
24778.000000, 4000000, 161433529.744128
24516.000000, 4000000, 163158753.467124
26434.000000, 4000000, 151320269.350079
23847.000000, 4000000, 167735983.561874
26218.000000, 4000000, 152566938.744374
34172.000000, 4000000, 117054898.747513
24246.000000, 4000000, 164975666.089252
26309.000000, 4000000, 152039226.120339
24624.000000, 4000000, 162443144.899285
35856.000000, 4000000, 111557340.473003
25667.000000, 4000000, 155842131.920365
29678.000000, 4000000, 134779971.696206
26356.000000, 4000000, 151768098.345728
27044.000000, 4000000, 147907114.332199
28160.000000, 4000000, 142045454.545455
22340.000000, 4000000, 179051029.543420
28884.000000, 4000000, 138484974.380280
26063.000000, 4000000, 153474273.874842
26409.000000, 4000000, 151463516.225529
33735.000000, 4000000, 118571216.837113
32695.000000, 4000000, 122342865.881633
27041.000000, 4000000, 147923523.538331
23615.000000, 4000000, 169383866.186746
35609.000000, 4000000, 112331152.236794
32408.000000, 4000000, 123426314.490249
28790.000000, 4000000, 138937130.948246
28321.000000, 4000000, 141237950.637336
22782.000000, 4000000, 175577210.078132
26878.000000, 4000000, 148820596.770593
25019.000000, 4000000, 159878492.345817
27801.000000, 4000000, 143879716.556958
25121.000000, 4000000, 159229330.042594
22544.000000, 4000000, 177430801.987225
33140.000000, 4000000, 120700060.350030
32143.000000, 4000000, 124443891.360483
26234.000000, 4000000, 152473888.846535
26995.000000, 4000000, 148175588.071865
26040.000000, 4000000, 153609831.029186
26300.000000, 4000000, 152091254.752852
23678.000000, 4000000, 168933186.924571
26966.000000, 4000000, 148334940.295187
26362.000000, 4000000, 151733555.875882
26392.000000, 4000000, 151561079.114883
31806.000000, 4000000, 125762434.760737
29888.000000, 4000000, 133832976.445396
25560.000000, 4000000, 156494522.691706
37342.000000, 4000000, 107117990.466499
26690.000000, 4000000, 149868864.743350
27028.000000, 4000000, 147994672.191801
25260.000000, 4000000, 158353127.474268
26222.000000, 4000000, 152543665.624285
26804.000000, 4000000, 149231457.991345
26130.000000, 4000000, 153080750.095675
28021.000000, 4000000, 142750080.296920
27594.000000, 4000000, 144959049.068638
23420.000000, 4000000, 170794192.997438
34361.000000, 4000000, 116411047.408399
30813.000000, 4000000, 129815337.682147
28609.000000, 4000000, 139816141.773568
26413.000000, 4000000, 151440578.503010
26226.000000, 4000000, 152520399.603447
26805.000000, 4000000, 149225890.692035
24369.000000, 4000000, 164142968.525586
28600.000000, 4000000, 139860139.860140
27513.000000, 4000000, 145385817.613492
37371.000000, 4000000, 107034866.607797
25477.000000, 4000000, 157004356.870903
24686.000000, 4000000, 162035161.630074
27091.000000, 4000000, 147650511.239895
23313.000000, 4000000, 171578089.477974
34099.000000, 4000000, 117305492.829702
29538.000000, 4000000, 135418782.585145
24613.000000, 4000000, 162515743.712672
27945.000000, 4000000, 143138307.389515
36732.000000, 4000000, 108896874.659697
32547.000000, 4000000, 122899191.937813
29720.000000, 4000000, 134589502.018843
24471.000000, 4000000, 163458787.953087
22056.000000, 4000000, 181356546.971346
25781.000000, 4000000, 155153019.665645
26145.000000, 4000000, 152992924.077261
29025.000000, 4000000, 137812230.835487
25533.000000, 4000000, 156660008.616300
23904.000000, 4000000, 167336010.709505
25353.000000, 4000000, 157772255.748827
26651.000000, 4000000, 150088176.803872
25454.000000, 4000000, 157146224.561955
26204.000000, 4000000, 152648450.618226
35800.000000, 4000000, 111731843.575419
27117.000000, 4000000, 147508942.729653
29014.000000, 4000000, 137864479.216930
26159.000000, 4000000, 152911044.000153
23195.000000, 4000000, 172450959.258461
35859.000000, 4000000, 111548007.473716
31688.000000, 4000000, 126230749.810654
23274.000000, 4000000, 171865601.099940
28460.000000, 4000000, 140548137.737175
26809.000000, 4000000, 149203625.648103
31592.000000, 4000000, 126614332.742466
30839.000000, 4000000, 129705891.890139
25961.000000, 4000000, 154077269.750780
26462.000000, 4000000, 151160154.183357
36077.000000, 4000000, 110873964.021399
25321.000000, 4000000, 157971644.089886
27805.000000, 4000000, 143859018.162201
26529.000000, 4000000, 150778393.456218
23545.000000, 4000000, 169887449.564663
24708.000000, 4000000, 161890885.543144
31620.000000, 4000000, 126502213.788741
29178.000000, 4000000, 137089588.045788
25917.000000, 4000000, 154338850.947255
36120.000000, 4000000, 110741971.207087
24783.000000, 4000000, 161400960.335714
27725.000000, 4000000, 144274120.829576
26067.000000, 4000000, 153450723.136533
23358.000000, 4000000, 171247538.316637
25777.000000, 4000000, 155177095.860651
25365.000000, 4000000, 157697614.823576
44622.000000, 4000000, 89641880.686657
26712.000000, 4000000, 149745432.764301
23650.000000, 4000000, 169133192.389006
27116.000000, 4000000, 147514382.652309
26799.000000, 4000000, 149259300.720176
25413.000000, 4000000, 157399756.030378
26961.000000, 4000000, 148362449.464041
24780.000000, 4000000, 161420500.403551
31966.000000, 4000000, 125132953.763374
29649.000000, 4000000, 134911801.409828
27743.000000, 4000000, 144180514.003532
25709.000000, 4000000, 155587537.438251
34484.000000, 4000000, 115995824.150331
25986.000000, 4000000, 153929038.713153
28189.000000, 4000000, 141899322.430735
27200.000000, 4000000, 147058823.529412
23396.000000, 4000000, 170969396.478030
25820.000000, 4000000, 154918667.699458
25605.000000, 4000000, 156219488.381176
27186.000000, 4000000, 147134554.550136
23689.000000, 4000000, 168854742.707586
26829.000000, 4000000, 149092400.014909
32906.000000, 4000000, 121558378.411232
29337.000000, 4000000, 136346593.039506
25294.000000, 4000000, 158140270.419862
26971.000000, 4000000, 148307441.325869
26751.000000, 4000000, 149527120.481477
32054.000000, 4000000, 124789417.857366
29810.000000, 4000000, 134183160.013418
26368.000000, 4000000, 151699029.126214
23491.000000, 4000000, 170277978.800392
26252.000000, 4000000, 152369343.288130
31455.000000, 4000000, 127165792.401844
43090.000000, 4000000, 92828962.636343
26351.000000, 4000000, 151796895.753482
26933.000000, 4000000, 148516689.562990
25394.000000, 4000000, 157517523.824525
26324.000000, 4000000, 151952590.791673
26129.000000, 4000000, 153086608.748900
27353.000000, 4000000, 146236244.653237
27215.000000, 4000000, 146977769.612346
31435.000000, 4000000, 127246699.538731
28943.000000, 4000000, 138202674.221746
28727.000000, 4000000, 139241828.245205
26417.000000, 4000000, 151417647.726843
32533.000000, 4000000, 122952079.427043
24677.000000, 4000000, 162094257.810917
24591.000000, 4000000, 162661136.188036
25102.000000, 4000000, 159349852.601386
36110.000000, 4000000, 110772639.158128
31497.000000, 4000000, 126996221.862400
24741.000000, 4000000, 161674952.507983
26745.000000, 4000000, 149560665.544962
26168.000000, 4000000, 152858453.072455
34717.000000, 4000000, 115217328.686234
31305.000000, 4000000, 127775115.796199
24717.000000, 4000000, 161831937.532872
24702.000000, 4000000, 161930208.080317
23193.000000, 4000000, 172465830.207390
35762.000000, 4000000, 111850567.641631
25610.000000, 4000000, 156188988.676298
25356.000000, 4000000, 157753588.894147
22487.000000, 4000000, 177880553.208520
34695.000000, 4000000, 115290387.663929
32534.000000, 4000000, 122948300.239749
26278.000000, 4000000, 152218585.889337
25402.000000, 4000000, 157467915.912133
26536.000000, 4000000, 150738619.234248
24492.000000, 4000000, 163318634.656214
27317.000000, 4000000, 146428963.649010
25922.000000, 4000000, 154309081.089422
25668.000000, 4000000, 155836060.464391
26726.000000, 4000000, 149666990.945147
26600.000000, 4000000, 150375939.849624
29103.000000, 4000000, 137442875.304951
26913.000000, 4000000, 148627057.555828
23365.000000, 4000000, 171196233.682859
35284.000000, 4000000, 113365831.538374
32337.000000, 4000000, 123697312.675882
28437.000000, 4000000, 140661813.834089
26269.000000, 4000000, 152270737.371046
26277.000000, 4000000, 152224378.734254
25582.000000, 4000000, 156359940.583223
29875.000000, 4000000, 133891213.389121
25238.000000, 4000000, 158491164.117600
25326.000000, 4000000, 157940456.447919
27475.000000, 4000000, 145586897.179254
24616.000000, 4000000, 162495937.601560
28541.000000, 4000000, 140149258.960793
24391.000000, 4000000, 163994916.157599
25381.000000, 4000000, 157598203.380481
27893.000000, 4000000, 143405155.415337
31282.000000, 4000000, 127869062.080430
27229.000000, 4000000, 146902199.860443
25724.000000, 4000000, 155496812.315348
26412.000000, 4000000, 151446312.282296
34662.000000, 4000000, 115400150.020195
30823.000000, 4000000, 129773221.295786
25576.000000, 4000000, 156396621.832968
29005.000000, 4000000, 137907257.369419
26748.000000, 4000000, 149543891.132047
29714.000000, 4000000, 134616679.006529
27638.000000, 4000000, 144728272.668066
26651.000000, 4000000, 150088176.803872
22209.000000, 4000000, 180107163.762439
33505.000000, 4000000, 119385166.393076
31535.000000, 4000000, 126843190.106231
27064.000000, 4000000, 147797812.592374
25731.000000, 4000000, 155454510.123975
26602.000000, 4000000, 150364634.238027
24616.000000, 4000000, 162495937.601560
22852.000000, 4000000, 175039383.861369
26504.000000, 4000000, 150920615.756112
23549.000000, 4000000, 169858592.721559
25368.000000, 4000000, 157678965.625985
31381.000000, 4000000, 127465663.936777
28559.000000, 4000000, 140060926.503029
25137.000000, 4000000, 159127978.676851
26480.000000, 4000000, 151057401.812689
25816.000000, 4000000, 154942671.211652
30382.000000, 4000000, 131656902.113093
25855.000000, 4000000, 154708953.780700
24776.000000, 4000000, 161446561.188247
25315.000000, 4000000, 158009085.522418
26275.000000, 4000000, 152235965.746908
29903.000000, 4000000, 133765842.892018
26462.000000, 4000000, 151160154.183357
23419.000000, 4000000, 170801485.972928
26128.000000, 4000000, 153092467.850582
24619.000000, 4000000, 162476136.317478
30490.000000, 4000000, 131190554.280092
27409.000000, 4000000, 145937465.795906
27045.000000, 4000000, 147901645.405805
34815.000000, 4000000, 114893005.888267
29000.000000, 4000000, 137931034.482759
26736.000000, 4000000, 149611011.370437
22083.000000, 4000000, 181134809.582031
26974.000000, 4000000, 148290946.837696
25388.000000, 4000000, 157554750.275721
29798.000000, 4000000, 134237197.127324
26050.000000, 4000000, 153550863.723608
24794.000000, 4000000, 161329353.875938
25463.000000, 4000000, 157090680.595374
26266.000000, 4000000, 152288129.140334
26523.000000, 4000000, 150812502.356445
26422.000000, 4000000, 151388994.020135
25286.000000, 4000000, 158190302.934430
34353.000000, 4000000, 116438156.783978
30906.000000, 4000000, 129424707.176600
27095.000000, 4000000, 147628713.784831
26314.000000, 4000000, 152010336.702896
27113.000000, 4000000, 147530704.827942
26489.000000, 4000000, 151006077.994639
28251.000000, 4000000, 141587908.392623
28422.000000, 4000000, 140736049.539089
25410.000000, 4000000, 157418339.236521
26733.000000, 4000000, 149627800.845397
31385.000000, 4000000, 127449418.512028
27381.000000, 4000000, 146086702.457909
25352.000000, 4000000, 157778479.015462
23333.000000, 4000000, 171431020.443149
33683.000000, 4000000, 118754267.731497
31178.000000, 4000000, 128295593.046379
23845.000000, 4000000, 167750052.421891
26972.000000, 4000000, 148301942.755450
24569.000000, 4000000, 162806789.043103
31248.000000, 4000000, 128008192.524322
28370.000000, 4000000, 140994007.754670
27158.000000, 4000000, 147286250.828485
25827.000000, 4000000, 154876679.443993
33875.000000, 4000000, 118081180.811808
24068.000000, 4000000, 166195778.627223
28721.000000, 4000000, 139270916.750810
24360.000000, 4000000, 164203612.479475
36761.000000, 4000000, 108810968.145589
25917.000000, 4000000, 154338850.947255
27521.000000, 4000000, 145343555.830093
26358.000000, 4000000, 151756582.441763
27396.000000, 4000000, 146006716.308950
26756.000000, 4000000, 149499177.754522
31886.000000, 4000000, 125446904.597629
30763.000000, 4000000, 130026330.331892
23084.000000, 4000000, 173280194.073817
23537.000000, 4000000, 169945192.675362
35089.000000, 4000000, 113995839.151871
30178.000000, 4000000, 132546888.461793
27702.000000, 4000000, 144393906.577142
25232.000000, 4000000, 158528852.251110
26226.000000, 4000000, 152520399.603447
24461.000000, 4000000, 163525612.199011
29290.000000, 4000000, 136565380.675999
24797.000000, 4000000, 161309835.867242
25710.000000, 4000000, 155581485.803189
35345.000000, 4000000, 113170179.657660
31731.000000, 4000000, 126059689.262866
27516.000000, 4000000, 145369966.564908
26662.000000, 4000000, 150026254.594554
22971.000000, 4000000, 174132601.976405
37659.000000, 4000000, 106216309.514326
30852.000000, 4000000, 129651238.169325
26191.000000, 4000000, 152724218.242908
23944.000000, 4000000, 167056465.085199
26913.000000, 4000000, 148627057.555828
24041.000000, 4000000, 166382430.015390
25066.000000, 4000000, 159578712.199793
24138.000000, 4000000, 165713812.246251
22093.000000, 4000000, 181052822.160865
24991.000000, 4000000, 160057620.743468
32759.000000, 4000000, 122103849.323850
29480.000000, 4000000, 135685210.312076
28411.000000, 4000000, 140790538.875788
26069.000000, 4000000, 153438950.477579
24893.000000, 4000000, 160687743.542361
31004.000000, 4000000, 129015610.888918
25408.000000, 4000000, 157430730.478589
26475.000000, 4000000, 151085930.122757
27004.000000, 4000000, 148126203.525404
32163.000000, 4000000, 124366508.099369
28451.000000, 4000000, 140592597.799726
29089.000000, 4000000, 137509024.029702
24524.000000, 4000000, 163105529.277443
27005.000000, 4000000, 148120718.385484
30705.000000, 4000000, 130271942.680345
26661.000000, 4000000, 150031881.774877
25087.000000, 4000000, 159445130.944314
26468.000000, 4000000, 151125887.864591
37180.000000, 4000000, 107584722.969338
30162.000000, 4000000, 132617200.450898
25454.000000, 4000000, 157146224.561955
23449.000000, 4000000, 170582967.290716
26822.000000, 4000000, 149131310.118559
25785.000000, 4000000, 155128950.940469
29012.000000, 4000000, 137873983.179374
24955.000000, 4000000, 160288519.334803
26077.000000, 4000000, 153391877.900065
25742.000000, 4000000, 155388081.734131
32256.000000, 4000000, 124007936.507937
28146.000000, 4000000, 142116108.860939
24340.000000, 4000000, 164338537.387017
26297.000000, 4000000, 152108605.544359
24539.000000, 4000000, 163005827.458332
29208.000000, 4000000, 136948781.155848
26636.000000, 4000000, 150172698.603394
26569.000000, 4000000, 150551394.482291
38602.000000, 4000000, 103621574.011709
26962.000000, 4000000, 148356946.814035
27778.000000, 4000000, 143998848.009216
24476.000000, 4000000, 163425396.306586
26044.000000, 4000000, 153586238.673015
25075.000000, 4000000, 159521435.692921
29509.000000, 4000000, 135551865.532549
27441.000000, 4000000, 145767282.533435
26488.000000, 4000000, 151011778.918756
36099.000000, 4000000, 110806393.528907
33454.000000, 4000000, 119567166.855981
27062.000000, 4000000, 147808735.496268
25089.000000, 4000000, 159432420.582725
23567.000000, 4000000, 169728858.149107
26389.000000, 4000000, 151578309.143961
34159.000000, 4000000, 117099446.705114
28192.000000, 4000000, 141884222.474461
26601.000000, 4000000, 150370286.831322
25706.000000, 4000000, 155605695.168443
25901.000000, 4000000, 154434191.730049
30080.000000, 4000000, 132978723.404255
24713.000000, 4000000, 161858131.347874
23037.000000, 4000000, 173633719.668360
25496.000000, 4000000, 156887354.879197
25656.000000, 4000000, 155908949.173683
29442.000000, 4000000, 135860335.575029
25817.000000, 4000000, 154936669.636286
26190.000000, 4000000, 152730049.637266
35841.000000, 4000000, 111604028.905443
24269.000000, 4000000, 164819316.823932
28087.000000, 4000000, 142414640.225015
26976.000000, 4000000, 148279952.550415
23310.000000, 4000000, 171600171.600172
34683.000000, 4000000, 115330277.080991
26559.000000, 4000000, 150608080.123499
26215.000000, 4000000, 152584398.245279
25774.000000, 4000000, 155195157.911073
35332.000000, 4000000, 113211819.313936
26226.000000, 4000000, 152520399.603447
31501.000000, 4000000, 126980095.869972
29002.000000, 4000000, 137921522.653610
24228.000000, 4000000, 165098233.448902
25327.000000, 4000000, 157934220.397205
31222.000000, 4000000, 128114790.852604
27383.000000, 4000000, 146076032.574955
26259.000000, 4000000, 152328725.389390
25846.000000, 4000000, 154762825.969202
24427.000000, 4000000, 163753223.891595
26609.000000, 4000000, 150325077.981134
27086.000000, 4000000, 147677767.112161
37553.000000, 4000000, 106516123.878252
35936.000000, 4000000, 111308993.766696
27455.000000, 4000000, 145692952.103442
28370.000000, 4000000, 140994007.754670
33119.000000, 4000000, 120776593.496180
22020.000000, 4000000, 181653042.688465
26437.000000, 4000000, 151303097.930930
29130.000000, 4000000, 137315482.320632
25769.000000, 4000000, 155225270.674066
28099.000000, 4000000, 142353820.420656
26146.000000, 4000000, 152987072.592366
26546.000000, 4000000, 150681835.304754
28106.000000, 4000000, 142318366.185156
24428.000000, 4000000, 163746520.386442
25617.000000, 4000000, 156146309.091619
26577.000000, 4000000, 150506076.682846
30804.000000, 4000000, 129853265.809635
29073.000000, 4000000, 137584700.581295
28626.000000, 4000000, 139733109.760358
28223.000000, 4000000, 141728377.564398
32658.000000, 4000000, 122481474.676955
29802.000000, 4000000, 134219179.920811
27617.000000, 4000000, 144838324.220589
25212.000000, 4000000, 158654608.916389
26525.000000, 4000000, 150801131.008483
31518.000000, 4000000, 126911606.066375
25617.000000, 4000000, 156146309.091619
24878.000000, 4000000, 160784628.989469
25081.000000, 4000000, 159483274.191619
25850.000000, 4000000, 154738878.143133
31265.000000, 4000000, 127938589.477051
28533.000000, 4000000, 140188553.604598
26595.000000, 4000000, 150404211.317917
24078.000000, 4000000, 166126754.713847
35950.000000, 4000000, 111265646.731572
29894.000000, 4000000, 133806114.939453
26094.000000, 4000000, 153291944.508316
30331.000000, 4000000, 131878276.350928
26118.000000, 4000000, 153151083.543916
24927.000000, 4000000, 160468568.219200
30650.000000, 4000000, 130505709.624796
27027.000000, 4000000, 148000148.000148
23231.000000, 4000000, 172183720.029271
27842.000000, 4000000, 143667839.954026
31160.000000, 4000000, 128369704.749679
25917.000000, 4000000, 154338850.947255
25610.000000, 4000000, 156188988.676298
36007.000000, 4000000, 111089510.372983
26141.000000, 4000000, 153016334.493707
30701.000000, 4000000, 130288915.670499
26224.000000, 4000000, 152532031.726663
23371.000000, 4000000, 171152282.743571
25849.000000, 4000000, 154744864.404813
30083.000000, 4000000, 132965462.221188
28091.000000, 4000000, 142394361.183297
26279.000000, 4000000, 152212793.485292
23267.000000, 4000000, 171917307.774960
33483.000000, 4000000, 119463608.398292
23528.000000, 4000000, 170010200.612037
25908.000000, 4000000, 154392465.647676
23916.000000, 4000000, 167252048.837598
23555.000000, 4000000, 169815325.833156
26727.000000, 4000000, 149661391.102630
26437.000000, 4000000, 151303097.930930
28420.000000, 4000000, 140745953.553835
23496.000000, 4000000, 170241743.275451
36203.000000, 4000000, 110488081.098252
31032.000000, 4000000, 128899200.824955
26678.000000, 4000000, 149936277.082240
26412.000000, 4000000, 151446312.282296
27325.000000, 4000000, 146386093.321135
24844.000000, 4000000, 161004669.135405
30313.000000, 4000000, 131956586.283113
25628.000000, 4000000, 156079288.278445
27214.000000, 4000000, 146983170.426986
34930.000000, 4000000, 114514743.773261
35283.000000, 4000000, 113369044.582377
29415.000000, 4000000, 135985041.645419
29084.000000, 4000000, 137532664.007702
23362.000000, 4000000, 171218217.618355
35064.000000, 4000000, 114077116.130504
33722.000000, 4000000, 118616926.635431
25927.000000, 4000000, 154279322.713773
25343.000000, 4000000, 157834510.515724
22018.000000, 4000000, 181669543.101099
35370.000000, 4000000, 113090189.426067
29942.000000, 4000000, 133591610.446864
28282.000000, 4000000, 141432713.386606
26756.000000, 4000000, 149499177.754522
24577.000000, 4000000, 162753794.197827
34398.000000, 4000000, 116285830.571545
24803.000000, 4000000, 161270814.014434
25117.000000, 4000000, 159254688.059880
25660.000000, 4000000, 155884645.362432
27012.000000, 4000000, 148082333.777580
29597.000000, 4000000, 135148832.651958
25947.000000, 4000000, 154160403.900258
24644.000000, 4000000, 162311313.098523
36478.000000, 4000000, 109655134.601678
33042.000000, 4000000, 121058047.333696
29678.000000, 4000000, 134779971.696206
25011.000000, 4000000, 159929630.962377
26495.000000, 4000000, 150971881.487073
36423.000000, 4000000, 109820717.678390
31696.000000, 4000000, 126198889.449773
29099.000000, 4000000, 137461768.445651
27052.000000, 4000000, 147863374.242200
26255.000000, 4000000, 152351932.965149
25213.000000, 4000000, 158648316.344743
31501.000000, 4000000, 126980095.869972
26790.000000, 4000000, 149309443.822322
25318.000000, 4000000, 157990362.587882
38295.000000, 4000000, 104452278.365322
32439.000000, 4000000, 123308363.389747
26299.000000, 4000000, 152097037.910187
24025.000000, 4000000, 166493236.212279
24432.000000, 4000000, 163719711.853307
35116.000000, 4000000, 113908189.998861
31512.000000, 4000000, 126935770.500127
26338.000000, 4000000, 151871820.183765
25231.000000, 4000000, 158535135.349372
28927.000000, 4000000, 138279116.396446
27101.000000, 4000000, 147596029.666802
29822.000000, 4000000, 134129166.387231
28602.000000, 4000000, 139850360.114677
26651.000000, 4000000, 150088176.803872
25696.000000, 4000000, 155666251.556663
34917.000000, 4000000, 114557378.927170
26598.000000, 4000000, 150387247.161441
24897.000000, 4000000, 160661927.139816
22731.000000, 4000000, 175971140.732920
36324.000000, 4000000, 110120030.833609
24789.000000, 4000000, 161361894.388640
25879.000000, 4000000, 154565477.800533
26822.000000, 4000000, 149131310.118559
22962.000000, 4000000, 174200853.584183
27065.000000, 4000000, 147792351.745797
30200.000000, 4000000, 132450331.125828
28698.000000, 4000000, 139382535.368318
25987.000000, 4000000, 153923115.403856
35060.000000, 4000000, 114090131.203651
25621.000000, 4000000, 156121931.228289
26515.000000, 4000000, 150858004.902885
27118.000000, 4000000, 147503503.208201
26969.000000, 4000000, 148318439.690014
35085.000000, 4000000, 114008835.684766
26085.000000, 4000000, 153344834.195898
25233.000000, 4000000, 158522569.650854
25206.000000, 4000000, 158692374.831389
23853.000000, 4000000, 167693791.137383
33723.000000, 4000000, 118613409.245915
28850.000000, 4000000, 138648180.242634
26773.000000, 4000000, 149404250.550928
22134.000000, 4000000, 180717448.269630
28431.000000, 4000000, 140691498.716190
26441.000000, 4000000, 151280208.766688
30826.000000, 4000000, 129760591.708298
28238.000000, 4000000, 141653091.578724
23202.000000, 4000000, 172398931.126627
26595.000000, 4000000, 150404211.317917
29748.000000, 4000000, 134462821.029985
27634.000000, 4000000, 144749221.972932
24405.000000, 4000000, 163900839.991805
26942.000000, 4000000, 148467077.425581
32651.000000, 4000000, 122507733.300665
26070.000000, 4000000, 153433064.825470
24552.000000, 4000000, 162919517.758227
24180.000000, 4000000, 165425971.877585
35483.000000, 4000000, 112730039.737339
30825.000000, 4000000, 129764801.297648
26404.000000, 4000000, 151492198.151795
24668.000000, 4000000, 162153397.113670
22669.000000, 4000000, 176452424.015175
25905.000000, 4000000, 154410345.493148
29456.000000, 4000000, 135795763.172189
26776.000000, 4000000, 149387511.204063
22803.000000, 4000000, 175415515.502346
25777.000000, 4000000, 155177095.860651
25343.000000, 4000000, 157834510.515724
25330.000000, 4000000, 157915515.199368
25157.000000, 4000000, 159001470.763605
23525.000000, 4000000, 170031880.977683
27376.000000, 4000000, 146113383.985973
25038.000000, 4000000, 159757169.102963
26147.000000, 4000000, 152981221.555054
25961.000000, 4000000, 154077269.750780
26973.000000, 4000000, 148296444.592741
26872.000000, 4000000, 148853825.543316
